idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,Typ obszaru,idTypPodmiotu,Typ podmiotu,lb_ucz_cudzoziem_ogółem,"obywatel państwa członkowskiego UE, państwa członkowskiego EFTA lub Konfederacji Szwajcarskiej albo członek rodziny takiej osoby posiadający prawo pobytu lub prawo stałego pobytu",osoba pochodzenia polskiego w rozumieniu przepisów o repatriacji,"osoba, której udzielono zezwolenia na osiedlenie się na terytorium RP",osoba posiadająca ważną Kartę Polaka,"osoba, której nadano status uchodźcy, albo członek rodziny takiej osoby",osoba posiadająca zgodę na pobyt tolerowany,"osoba, której udzielono ochrony uzupełniającej, albo członek rodziny takiej osoby",osoba korzystająca z ochrony czasowej na terytorium RP,"osoba, której na terytorium RP udzielono zezwolenia na pobyt rezydenta długoterminowego UE","osoba, której na terytorium RP udzielono zezwolenia na zamieszkanie na czas oznaczony w związku z okolicznością, o której mowa w art. 53 ust. 1 pkt 7, 13 i 14 ustawy o cudzoziemcach",członek rodziny osoby ubiegającej się o nadanie statusu uchodźcy,"osoba, której uprawnienie do nauki wynika z umowy międzynarodowej.",inny,"osoba, której udzielono zezwolenia na pobyt stały na terytorium RP","osoba, której udzielono zgody na pobyt ze względów humanitarnych, albo członek rodziny takiej osoby","osoba, której na terytorium RP udzielono zezwolenia na pobyt czasowy w związku z okolicznością, o której mowa w art. 127, art.159 ust. 1, art. 176 lub art. 186 ust. 1 pkt 3 lub 4 ustawy o cudzoziemcach","osoba, która posiada kartę pobytu z adnotacją ""dostęp do rynku pracy"", wizę Schengen lub wizę krajową wydaną w celu wykonywania pracy na terytorium RP",członek rodziny osoby ubiegającej się o udzielenie ochrony międzynarodowej,brak statusu w SIO
1415102,14,MAZOWIECKIE,ostrołęcki,Rzekuń,obszar wiejski,3,Szkoła podstawowa,7,,,,,,,,,,,,,6,,,1,,,
1415112,14,MAZOWIECKIE,ostrołęcki,Troszyn,obszar wiejski,3,Szkoła podstawowa,7,,,,,7,,,,,,,,,,,,,,
1415112,14,MAZOWIECKIE,ostrołęcki,Troszyn,obszar wiejski,16,Technikum,1,,,,,,,,,,,,,1,,,,,,
1415112,14,MAZOWIECKIE,ostrołęcki,Troszyn,obszar wiejski,19,Szkoła policealna,4,,,,,,,,2,,,,,1,,,1,,,
1416011,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar miejski,1,Przedszkole,36,,,,,,,,,,,,,36,,,,,,
1416011,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar miejski,3,Szkoła podstawowa,91,,,,,,,,,1,,,,90,,,,,,
1416011,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar miejski,14,Liceum ogólnokształcące,12,,,,,2,,,,,,,,10,,,,,,
1416011,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar miejski,16,Technikum,20,,,,,,,,,,,,,17,,,2,,,1
1416011,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar miejski,93,Branżowa szkoła I stopnia,7,,,,,,,,,,,,,6,,,,,,1
1416022,14,MAZOWIECKIE,ostrowski,Andrzejewo,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1416032,14,MAZOWIECKIE,ostrowski,Boguty-Pianki,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,,,,,,,3
1416043,14,MAZOWIECKIE,ostrowski,Brok,obszar miejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1416043,14,MAZOWIECKIE,ostrowski,Brok,obszar miejski,3,Szkoła podstawowa,4,,,,,3,,,,,,,,,1,,,,,
1416052,14,MAZOWIECKIE,ostrowski,Małkinia Górna,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1416052,14,MAZOWIECKIE,ostrowski,Małkinia Górna,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1416062,14,MAZOWIECKIE,ostrowski,Nur,obszar wiejski,3,Szkoła podstawowa,7,4,1,,,,,,,,,,,1,1,,,,,
1416072,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar wiejski,3,Szkoła podstawowa,12,,,,,5,,,,,,,1,2,3,,1,,,
1416072,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar wiejski,16,Technikum,33,,,,,,,,26,,,,,6,,1,,,,
1416072,14,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,obszar wiejski,93,Branżowa szkoła I stopnia,2,,,,,,,,,,,,,2,,,,,,
1416092,14,MAZOWIECKIE,ostrowski,Szulborze Wielkie,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1416102,14,MAZOWIECKIE,ostrowski,Wąsewo,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1416112,14,MAZOWIECKIE,ostrowski,Zaręby Kościelne,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1417011,14,MAZOWIECKIE,otwocki,Józefów,obszar miejski,1,Przedszkole,33,1,,,1,12,,,3,,,,,8,7,,,,,1
1417011,14,MAZOWIECKIE,otwocki,Józefów,obszar miejski,3,Szkoła podstawowa,162,5,,,3,79,,,,1,,,,67,1,,4,,,2
1417011,14,MAZOWIECKIE,otwocki,Józefów,obszar miejski,14,Liceum ogólnokształcące,8,1,,,1,,,,,,,,,3,,,,,,3
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,1,Przedszkole,84,,,,,46,,,,,,,,31,3,,4,,,
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,3,Szkoła podstawowa,289,8,,,2,25,,,,1,,,,236,1,,13,,,3
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,14,Liceum ogólnokształcące,22,,,,1,1,,,,2,,,,10,4,,3,,,1
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,16,Technikum,27,,,,,,,,,,,,,17,,,10,,,
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,19,Szkoła policealna,211,4,,,2,43,,1,,1,,,,27,6,,83,41,,3
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,81,Punkt przedszkolny,4,,,,,2,,,,,,,,1,,,1,,,
1417021,14,MAZOWIECKIE,otwocki,Otwock,obszar miejski,93,Branżowa szkoła I stopnia,30,,,,,,,,,,,,,28,,,2,,,
1417032,14,MAZOWIECKIE,otwocki,Celestynów,obszar wiejski,1,Przedszkole,4,,,,,4,,,,,,,,,,,,,,
1417032,14,MAZOWIECKIE,otwocki,Celestynów,obszar wiejski,3,Szkoła podstawowa,20,,,,,,,,,,,,,18,1,,1,,,
1417032,14,MAZOWIECKIE,otwocki,Celestynów,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,,1,,,,,
1417043,14,MAZOWIECKIE,otwocki,Karczew,obszar miejski,1,Przedszkole,30,,,,1,8,,,,,,,,13,5,,,1,,2
1417043,14,MAZOWIECKIE,otwocki,Karczew,obszar miejski,3,Szkoła podstawowa,85,,,,,20,,,,,,,,62,,,1,,,2
1417043,14,MAZOWIECKIE,otwocki,Karczew,obszar miejski,16,Technikum,23,,,,,,,,,,,,,,,,23,,,
1417043,14,MAZOWIECKIE,otwocki,Karczew,obszar miejski,93,Branżowa szkoła I stopnia,9,,,,,,,,,,,,,,,,9,,,
1417043,14,MAZOWIECKIE,otwocki,Karczew,obszar wiejski,1,Przedszkole,11,,,,,3,,,,,,,,7,,,1,,,
1417043,14,MAZOWIECKIE,otwocki,Karczew,obszar wiejski,3,Szkoła podstawowa,11,,,,,5,,,,,,,,4,1,,1,,,
1417052,14,MAZOWIECKIE,otwocki,Kołbiel,obszar wiejski,1,Przedszkole,2,1,,,,,,,,,,,,1,,,,,,
1417052,14,MAZOWIECKIE,otwocki,Kołbiel,obszar wiejski,3,Szkoła podstawowa,20,,,,,3,,,,,,,,16,,,,1,,
1417063,14,MAZOWIECKIE,otwocki,Osieck,obszar wiejski,1,Przedszkole,2,,,,2,,,,,,,,,,,,,,,
1417072,14,MAZOWIECKIE,otwocki,Sobienie-Jeziory,obszar wiejski,1,Przedszkole,4,,,,,4,,,,,,,,,,,,,,
1417072,14,MAZOWIECKIE,otwocki,Sobienie-Jeziory,obszar wiejski,3,Szkoła podstawowa,18,,,,,9,,,,,,,,4,2,,,,,3
1417082,14,MAZOWIECKIE,otwocki,Wiązowna,obszar wiejski,1,Przedszkole,20,1,1,,,8,,,,,,,,4,1,1,,,,4
1417082,14,MAZOWIECKIE,otwocki,Wiązowna,obszar wiejski,3,Szkoła podstawowa,74,1,,,1,1,,,,,,,,67,1,,,,,3
1417082,14,MAZOWIECKIE,otwocki,Wiązowna,obszar wiejski,14,Liceum ogólnokształcące,2,,,,,1,,,,,,,,1,,,,,,
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar miejski,1,Przedszkole,17,,,,1,2,,1,2,,,,,9,1,,,,,1
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar miejski,3,Szkoła podstawowa,112,,,,1,,,,,,,,,101,5,,2,2,1,
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar miejski,14,Liceum ogólnokształcące,21,,,,,12,,,,,,,,4,1,,4,,,
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar miejski,16,Technikum,21,,,,1,5,,,,,,,,10,2,1,2,,,
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar miejski,93,Branżowa szkoła I stopnia,52,,,,1,14,,,,,,,,28,,1,7,1,,
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar wiejski,1,Przedszkole,5,,,,,2,,1,,,,,,1,1,,,,,
1418013,14,MAZOWIECKIE,piaseczyński,Góra Kalwaria,obszar wiejski,3,Szkoła podstawowa,68,,,,2,2,,,,,,,2,38,3,,,,14,7
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar miejski,1,Przedszkole,31,1,,,,10,1,,1,1,,,,4,10,,,,,3
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar miejski,3,Szkoła podstawowa,151,2,,,3,3,,,,,,,1,116,,,15,4,,7
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar miejski,14,Liceum ogólnokształcące,29,2,,,,1,,,,,,,,25,,,,,,1
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar miejski,16,Technikum,10,,,,,,,,,,,,,9,,,,1,,
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar miejski,85,Szkoła muzyczna I stopnia,4,,,,,2,,,,,,,,,2,,,,,
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar wiejski,1,Przedszkole,18,,,,1,3,,,,,,,,5,5,,,,,4
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar wiejski,3,Szkoła podstawowa,21,,,,,9,,,,,,,,12,,,,,,
1418023,14,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,obszar wiejski,81,Punkt przedszkolny,2,,,,,,,,,,,,,1,,,,,,1
1418032,14,MAZOWIECKIE,piaseczyński,Lesznowola,obszar wiejski,1,Przedszkole,196,6,,,2,48,,,2,1,,,,58,31,,7,,,41
1418032,14,MAZOWIECKIE,piaseczyński,Lesznowola,obszar wiejski,3,Szkoła podstawowa,853,4,1,,12,202,2,,16,3,,,,436,67,,67,22,,21
1418032,14,MAZOWIECKIE,piaseczyński,Lesznowola,obszar wiejski,14,Liceum ogólnokształcące,3,,,,,2,,,,,,,,,1,,,,,
1418032,14,MAZOWIECKIE,piaseczyński,Lesznowola,obszar wiejski,81,Punkt przedszkolny,2,,,,,,,,,,,,,,,,,,,2
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,1,Przedszkole,328,6,,,1,81,3,,8,,,,,113,51,6,23,15,,21
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,3,Szkoła podstawowa,760,2,,,6,69,19,2,1,,1,,,600,13,1,15,7,,24
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,14,Liceum ogólnokształcące,190,,,,,67,,,3,4,,,,89,9,,10,5,,3
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,16,Technikum,77,1,,,,24,,,2,3,,,,31,6,,8,,,2
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,19,Szkoła policealna,664,,,,6,129,,2,,5,,,,22,11,,106,352,,31
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,81,Punkt przedszkolny,6,,,,1,1,,,,,,,,1,3,,,,,
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar miejski,93,Branżowa szkoła I stopnia,10,1,,,,,,,,,,,,7,1,,,,,1
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar wiejski,1,Przedszkole,84,,,,,13,,,2,2,,,,34,16,,7,,,10
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar wiejski,3,Szkoła podstawowa,392,2,,,5,75,,2,,,,,,266,20,,11,,,11
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar wiejski,14,Liceum ogólnokształcące,5,2,,,,,,,,,,,,,3,,,,,
1418043,14,MAZOWIECKIE,piaseczyński,Piaseczno,obszar wiejski,20,Szkoła specjalna przysposabiająca do pracy,1,,,,,,,,,,,,,,,,1,,,
1418052,14,MAZOWIECKIE,piaseczyński,Prażmów,obszar wiejski,1,Przedszkole,8,,,,1,5,,,,,,,,,1,,,,,1
1418052,14,MAZOWIECKIE,piaseczyński,Prażmów,obszar wiejski,3,Szkoła podstawowa,20,,,,,1,,,,,,,,17,1,,,,,1
1418052,14,MAZOWIECKIE,piaseczyński,Prażmów,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,1,,,,,,
1418063,14,MAZOWIECKIE,piaseczyński,Tarczyn,obszar miejski,1,Przedszkole,14,,,,,,,,,,,,,9,4,,,,,1
1418063,14,MAZOWIECKIE,piaseczyński,Tarczyn,obszar miejski,3,Szkoła podstawowa,113,1,,,,47,,,1,,,,,47,6,,2,,,9
1418063,14,MAZOWIECKIE,piaseczyński,Tarczyn,obszar miejski,14,Liceum ogólnokształcące,31,,,,,2,,,,,,,,22,1,,,,,6
1418063,14,MAZOWIECKIE,piaseczyński,Tarczyn,obszar wiejski,1,Przedszkole,3,1,,,,,,,,,,,,,1,,,,,1
1418063,14,MAZOWIECKIE,piaseczyński,Tarczyn,obszar wiejski,3,Szkoła podstawowa,15,,,,,9,,,,,,,,2,,2,,2,,
1418063,14,MAZOWIECKIE,piaseczyński,Tarczyn,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,,,1,,,,
1419012,14,MAZOWIECKIE,płocki,Bielsk,obszar wiejski,3,Szkoła podstawowa,4,,,,,1,,,,,,,,3,,,,,,
1419012,14,MAZOWIECKIE,płocki,Bielsk,obszar wiejski,19,Szkoła policealna,2,,,,,,,,,,,,,,,1,1,,,
1419023,14,MAZOWIECKIE,płocki,Bodzanów,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,1,,,,,
1419032,14,MAZOWIECKIE,płocki,Brudzeń Duży,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1419032,14,MAZOWIECKIE,płocki,Brudzeń Duży,obszar wiejski,3,Szkoła podstawowa,5,,,,,,,,,,,,,5,,,,,,
1419053,14,MAZOWIECKIE,płocki,Drobin,obszar miejski,1,Przedszkole,3,,,,,2,,,,,,,,,,,,,,1
1419053,14,MAZOWIECKIE,płocki,Drobin,obszar miejski,3,Szkoła podstawowa,13,,,,,,,,,,,,,11,,,,,,2
1419053,14,MAZOWIECKIE,płocki,Drobin,obszar miejski,14,Liceum ogólnokształcące,3,,,,,3,,,,,,,,,,,,,,
1419053,14,MAZOWIECKIE,płocki,Drobin,obszar miejski,93,Branżowa szkoła I stopnia,1,,,,,1,,,,,,,,,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar miejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar miejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar miejski,14,Liceum ogólnokształcące,1,,,,,,,,,,,,,1,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar miejski,16,Technikum,3,,,,,,,,,,,,,3,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar miejski,93,Branżowa szkoła I stopnia,1,,,,,,,,,,,,,1,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,1,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar wiejski,3,Szkoła podstawowa,11,,,,,7,,,,,,,,4,,,,,,
1419063,14,MAZOWIECKIE,płocki,Gąbin,obszar wiejski,81,Punkt przedszkolny,1,,,,,1,,,,,,,,,,,,,,
1419072,14,MAZOWIECKIE,płocki,Łąck,obszar wiejski,1,Przedszkole,9,,,,,7,,,,,,,,,,,,,,2
1419072,14,MAZOWIECKIE,płocki,Łąck,obszar wiejski,3,Szkoła podstawowa,17,,,,,,,,,,,,,16,,,,,,1
1419082,14,MAZOWIECKIE,płocki,Mała Wieś,obszar wiejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
1419082,14,MAZOWIECKIE,płocki,Mała Wieś,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1419092,14,MAZOWIECKIE,płocki,Nowy Duninów,obszar wiejski,3,Szkoła podstawowa,42,,,,,42,,,,,,,,,,,,,,
1419112,14,MAZOWIECKIE,płocki,Słubice,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
1419112,14,MAZOWIECKIE,płocki,Słubice,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
1419122,14,MAZOWIECKIE,płocki,Słupno,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1419122,14,MAZOWIECKIE,płocki,Słupno,obszar wiejski,3,Szkoła podstawowa,7,,,,,,,,3,,,,,1,,,,,,3
1419132,14,MAZOWIECKIE,płocki,Stara Biała,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1419132,14,MAZOWIECKIE,płocki,Stara Biała,obszar wiejski,3,Szkoła podstawowa,7,,,,,1,,,,,,,,6,,,,,,
1419142,14,MAZOWIECKIE,płocki,Staroźreby,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
1419153,14,MAZOWIECKIE,płocki,Wyszogród,obszar miejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1419153,14,MAZOWIECKIE,płocki,Wyszogród,obszar miejski,3,Szkoła podstawowa,3,,,,,2,,,,,,,,1,,,,,,
1419153,14,MAZOWIECKIE,płocki,Wyszogród,obszar miejski,14,Liceum ogólnokształcące,2,,,,1,,,,,1,,,,,,,,,,
1419153,14,MAZOWIECKIE,płocki,Wyszogród,obszar miejski,16,Technikum,2,,,,1,,,,,,,,,,1,,,,,
1419153,14,MAZOWIECKIE,płocki,Wyszogród,obszar miejski,93,Branżowa szkoła I stopnia,5,,,,,,,,,,,,,3,2,,,,,
1419153,14,MAZOWIECKIE,płocki,Wyszogród,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1420011,14,MAZOWIECKIE,płoński,Płońsk,obszar miejski,1,Przedszkole,29,,,,,3,1,,,,,,,18,5,1,,,,1
1420011,14,MAZOWIECKIE,płoński,Płońsk,obszar miejski,3,Szkoła podstawowa,99,,,,2,,,,,,,,,96,,,,,,1
1420011,14,MAZOWIECKIE,płoński,Płońsk,obszar miejski,14,Liceum ogólnokształcące,17,,,,2,3,,,,,,,,10,1,,1,,,
1420011,14,MAZOWIECKIE,płoński,Płońsk,obszar miejski,16,Technikum,13,,,,,5,,,,,,,,8,,,,,,
1420011,14,MAZOWIECKIE,płoński,Płońsk,obszar miejski,19,Szkoła policealna,28,,,,1,,,,,,,,,,2,,6,19,,
1420011,14,MAZOWIECKIE,płoński,Płońsk,obszar miejski,93,Branżowa szkoła I stopnia,16,,,,,11,,,,,,,,3,1,,,,,1
1420021,14,MAZOWIECKIE,płoński,Raciąż,obszar miejski,1,Przedszkole,3,,,,,,,,,,,,,3,,,,,,
1420021,14,MAZOWIECKIE,płoński,Raciąż,obszar miejski,3,Szkoła podstawowa,19,,,,,18,,,,,,,,,,1,,,,
1420021,14,MAZOWIECKIE,płoński,Raciąż,obszar miejski,16,Technikum,2,,,,,,,,,,,,,2,,,,,,
1420021,14,MAZOWIECKIE,płoński,Raciąż,obszar miejski,19,Szkoła policealna,18,,,,1,,,,6,,,,,11,,,,,,
1420032,14,MAZOWIECKIE,płoński,Baboszewo,obszar wiejski,3,Szkoła podstawowa,4,,,,,4,,,,,,,,,,,,,,
1420043,14,MAZOWIECKIE,płoński,Czerwińsk nad Wisłą,obszar miejski,3,Szkoła podstawowa,7,,,,,3,,,,,,,,3,1,,,,,
1420043,14,MAZOWIECKIE,płoński,Czerwińsk nad Wisłą,obszar miejski,16,Technikum,4,,,,,,,,,,,,,4,,,,,,
1420043,14,MAZOWIECKIE,płoński,Czerwińsk nad Wisłą,obszar miejski,93,Branżowa szkoła I stopnia,3,,,,,,,,,,,,,3,,,,,,
1420043,14,MAZOWIECKIE,płoński,Czerwińsk nad Wisłą,obszar wiejski,3,Szkoła podstawowa,8,,,,,2,,,,,,,,3,,1,,,,2
1420052,14,MAZOWIECKIE,płoński,Dzierzążnia,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1420062,14,MAZOWIECKIE,płoński,Joniec,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
1420072,14,MAZOWIECKIE,płoński,Naruszewo,obszar wiejski,3,Szkoła podstawowa,15,,,,,3,,,,,,,,9,,,1,,,2
1420083,14,MAZOWIECKIE,płoński,Nowe Miasto,obszar miejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
1420083,14,MAZOWIECKIE,płoński,Nowe Miasto,obszar miejski,3,Szkoła podstawowa,8,,,,,7,,,,,,,,1,,,,,,
1420092,14,MAZOWIECKIE,płoński,Płońsk,obszar wiejski,3,Szkoła podstawowa,9,,,,,8,,,,,,,,,,,,,,1
1420102,14,MAZOWIECKIE,płoński,Raciąż,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
1420113,14,MAZOWIECKIE,płoński,Sochocin,obszar miejski,3,Szkoła podstawowa,7,,,,,4,,,,,,,,,3,,,,,
1420122,14,MAZOWIECKIE,płoński,Załuski,obszar wiejski,3,Szkoła podstawowa,19,,,,,,,,,,,,,16,2,,,1,,
1421011,14,MAZOWIECKIE,pruszkowski,Piastów,obszar miejski,1,Przedszkole,68,,,,,10,,,2,,,,,30,6,,13,,,7
1421011,14,MAZOWIECKIE,pruszkowski,Piastów,obszar miejski,3,Szkoła podstawowa,236,,,,2,31,4,2,4,,,,,116,3,8,63,,,3
1421011,14,MAZOWIECKIE,pruszkowski,Piastów,obszar miejski,14,Liceum ogólnokształcące,20,,,,,2,,,,,,,,13,,,5,,,
1421011,14,MAZOWIECKIE,pruszkowski,Piastów,obszar miejski,16,Technikum,57,,,,,,,,,,,,,50,,,,,,7
1421011,14,MAZOWIECKIE,pruszkowski,Piastów,obszar miejski,93,Branżowa szkoła I stopnia,27,,,,,,,,,,,,,27,,,,,,
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,1,Przedszkole,246,5,,,2,47,,1,3,,,,,117,23,1,28,2,,17
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,3,Szkoła podstawowa,841,,,1,4,9,3,1,1,1,1,,,714,15,6,47,3,,35
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,14,Liceum ogólnokształcące,118,,,,2,1,,,,,,,,89,12,,1,5,,8
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,16,Technikum,67,,,,1,1,,,,,,,,56,1,,8,,,
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,19,Szkoła policealna,353,,,,,1,2,,,,,,,4,2,,,267,,77
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,81,Punkt przedszkolny,30,,,,1,2,,,4,,,,,12,6,,,,,5
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,85,Szkoła muzyczna I stopnia,6,,,,1,,,,,1,,,,,3,,1,,,
1421021,14,MAZOWIECKIE,pruszkowski,Pruszków,obszar miejski,93,Branżowa szkoła I stopnia,22,,,,,,,,,,,,,17,,,5,,,
1421033,14,MAZOWIECKIE,pruszkowski,Brwinów,obszar miejski,1,Przedszkole,45,,,,9,24,,,,,,,,2,7,,1,1,,1
1421033,14,MAZOWIECKIE,pruszkowski,Brwinów,obszar miejski,3,Szkoła podstawowa,153,,,,1,55,,,,,,,,87,5,,2,,,3
1421033,14,MAZOWIECKIE,pruszkowski,Brwinów,obszar miejski,14,Liceum ogólnokształcące,7,,,,,4,,,,,,,,1,1,,,,,1
1421033,14,MAZOWIECKIE,pruszkowski,Brwinów,obszar miejski,81,Punkt przedszkolny,2,,,,,,,,,,,,,,2,,,,,
1421033,14,MAZOWIECKIE,pruszkowski,Brwinów,obszar wiejski,1,Przedszkole,13,,,,,7,,,,,,,,4,,,2,,,
1421033,14,MAZOWIECKIE,pruszkowski,Brwinów,obszar wiejski,3,Szkoła podstawowa,74,,,,,3,,,2,,,,,60,3,2,1,3,,
1421042,14,MAZOWIECKIE,pruszkowski,Michałowice,obszar wiejski,1,Przedszkole,18,1,,,,2,7,,,,,,,,5,,1,,,2
1421042,14,MAZOWIECKIE,pruszkowski,Michałowice,obszar wiejski,3,Szkoła podstawowa,124,1,,,,10,,,,,,,,97,9,,3,,,4
1421042,14,MAZOWIECKIE,pruszkowski,Michałowice,obszar wiejski,14,Liceum ogólnokształcące,6,,,,,4,,,,,,,,,2,,,,,
1421042,14,MAZOWIECKIE,pruszkowski,Michałowice,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,1,,,,,,,,,,,
1421042,14,MAZOWIECKIE,pruszkowski,Michałowice,obszar wiejski,85,Szkoła muzyczna I stopnia,2,,,,1,,,,,,,,,,,1,,,,
1421052,14,MAZOWIECKIE,pruszkowski,Nadarzyn,obszar wiejski,1,Przedszkole,49,,,,,7,1,,,,,,,7,28,,3,2,,1
1421052,14,MAZOWIECKIE,pruszkowski,Nadarzyn,obszar wiejski,3,Szkoła podstawowa,126,1,,,,11,,,,,,,,103,4,2,1,1,2,1
1421052,14,MAZOWIECKIE,pruszkowski,Nadarzyn,obszar wiejski,14,Liceum ogólnokształcące,4,,,,,,,,,,,,,1,1,1,,,,1
1421052,14,MAZOWIECKIE,pruszkowski,Nadarzyn,obszar wiejski,19,Szkoła policealna,2,,,,,,,,1,,,,,,,,1,,,
1421062,14,MAZOWIECKIE,pruszkowski,Raszyn,obszar wiejski,1,Przedszkole,146,2,,,1,31,,,9,1,,,,12,57,,10,,,23
1421062,14,MAZOWIECKIE,pruszkowski,Raszyn,obszar wiejski,3,Szkoła podstawowa,476,19,,,7,15,,,5,3,,,,202,52,,171,2,,
